Mutant,RunNum,Solved,RepairedAccuracy,MaxAccuracy,RepairAttemtpsNum,TimeSpent
reuters_change_learning_rate_mutated0_MP_False_1.0,34,Not totally,0.335555553,0.335555553,6,92.70238614
reuters_change_learning_rate_mutated0_MP_False_1.0,35,Not totally,0.335555553,0.335555553,6,92.46505308
reuters_change_learning_rate_mutated0_MP_False_1.0,36,Not totally,0.335555553,0.335555553,6,94.14555573
reuters_change_learning_rate_mutated0_MP_False_1.0,37,Not totally,0.335555553,0.335555553,6,93.97836113
reuters_change_learning_rate_mutated0_MP_False_1.0,38,Not totally,0.335555553,0.335555553,6,94.79729104
reuters_change_learning_rate_mutated0_MP_False_1.0,39,Not totally,0.335555553,0.335555553,6,95.31229877
reuters_change_learning_rate_mutated0_MP_False_1.0,40,Not totally,0.335555553,0.335555553,6,93.82342076
reuters_change_learning_rate_mutated0_MP_False_1.0,41,Not totally,0.335555553,0.335555553,6,93.95503402
reuters_change_learning_rate_mutated0_MP_False_1.0,42,Not totally,0.335555553,0.335555553,6,94.83357811
reuters_change_learning_rate_mutated0_MP_False_1.0,43,Not totally,0.335555553,0.335555553,6,93.8671422
reuters_change_learning_rate_mutated0_MP_False_1.0,44,Not totally,0.335555553,0.335555553,6,93.99983382
reuters_change_learning_rate_mutated0_MP_False_1.0,45,Not totally,0.335555553,0.335555553,6,93.47237563
reuters_change_learning_rate_mutated0_MP_False_1.0,46,Not totally,0.335555553,0.335555553,6,96.1059072
reuters_change_learning_rate_mutated0_MP_False_1.0,47,Not totally,0.335555553,0.335555553,6,94.139081
reuters_change_learning_rate_mutated0_MP_False_1.0,48,Not totally,0.335555553,0.335555553,6,94.46476102
reuters_change_learning_rate_mutated0_MP_False_1.0,49,Not totally,0.335555553,0.335555553,6,96.32319307
origin_45442843,0,Yes,0.92750001,0.92750001,1,1.465385914
origin_45442843,1,Yes,0.92750001,0.92750001,1,1.431969881
origin_45442843,2,Yes,0.925000012,0.925000012,1,1.396904945
origin_45442843,3,Yes,0.925000012,0.925000012,1,1.382279873
origin_45442843,4,Yes,0.92750001,0.92750001,1,1.371712685
origin_45442843,5,Yes,0.92750001,0.92750001,1,1.350035906
origin_45442843,6,Yes,0.92750001,0.92750001,1,1.364077091
origin_45442843,7,Yes,0.925000012,0.925000012,1,1.376523972
origin_45442843,8,Yes,0.92750001,0.92750001,1,1.347848892
origin_45442843,9,Yes,0.925000012,0.925000012,1,1.379001141
origin_45442843,10,Yes,0.925000012,0.925000012,1,1.349344015
origin_45442843,11,Yes,0.925000012,0.925000012,1,1.375668049
origin_45442843,12,Yes,0.925000012,0.925000012,1,1.364173651
origin_45442843,13,Yes,0.92750001,0.92750001,1,1.389781952
origin_45442843,14,Yes,0.925000012,0.925000012,1,1.36273098
origin_45442843,15,Yes,0.925000012,0.925000012,1,1.352844
origin_45442843,16,Yes,0.92750001,0.92750001,1,1.355788946
origin_45442843,17,Yes,0.925000012,0.925000012,1,1.389177084
origin_45442843,18,Yes,0.925000012,0.925000012,1,1.409698009
origin_45442843,19,Yes,0.92750001,0.92750001,1,1.418939829
origin_45442843,20,Yes,0.92750001,0.92750001,1,1.427168131
origin_45442843,21,Yes,0.925000012,0.925000012,1,1.438870907
origin_45442843,22,Yes,0.925000012,0.925000012,1,1.426177979
origin_45442843,23,Yes,0.92750001,0.92750001,1,1.424646139
origin_45442843,24,Yes,0.925000012,0.925000012,1,1.381511211
origin_45442843,25,Yes,0.92750001,0.92750001,1,1.347325802
origin_45442843,26,Yes,0.92750001,0.92750001,1,1.354020119
origin_45442843,27,Yes,0.92750001,0.92750001,1,1.335945845
origin_45442843,28,Yes,0.925000012,0.925000012,1,1.331545115
origin_45442843,29,Yes,0.92750001,0.92750001,1,1.302930832
origin_45442843,30,Yes,0.925000012,0.925000012,1,1.324555874
origin_45442843,31,Yes,0.92750001,0.92750001,1,1.338577032
origin_45442843,32,Yes,0.92750001,0.92750001,1,1.324702978
origin_45442843,33,Yes,0.925000012,0.925000012,1,1.351893902
origin_45442843,34,Yes,0.92750001,0.92750001,1,1.350100994
origin_45442843,35,Yes,0.92750001,0.92750001,1,1.350646019
origin_45442843,36,Yes,0.925000012,0.925000012,1,1.354342937
origin_45442843,37,Yes,0.925000012,0.925000012,1,1.361575127
origin_45442843,38,Yes,0.925000012,0.925000012,1,1.34781003
origin_45442843,39,Yes,0.925000012,0.925000012,1,1.333718061
origin_45442843,40,Yes,0.925000012,0.925000012,1,1.35451889
origin_45442843,41,Yes,0.925000012,0.925000012,1,1.332956076
origin_45442843,42,Yes,0.925000012,0.925000012,1,1.370633841
origin_45442843,43,Yes,0.925000012,0.925000012,1,1.390823364
origin_45442843,44,Yes,0.92750001,0.92750001,1,1.386308193
origin_45442843,45,Yes,0.925000012,0.925000012,1,1.395586014
origin_45442843,46,Yes,0.925000012,0.925000012,1,1.389499187
origin_45442843,47,Yes,0.925000012,0.925000012,1,1.387084961
origin_45442843,48,Yes,0.925000012,0.925000012,1,1.365453005
origin_45442843,49,Yes,0.925000012,0.925000012,1,1.34965682
reuters_change_optimisation_function_mutated0_MP_sgd,0,No,-,0.819999993,8,54.50007105
reuters_change_optimisation_function_mutated0_MP_sgd,1,No,-,0.819999993,8,52.5506978
reuters_change_optimisation_function_mutated0_MP_sgd,2,No,-,0.819999993,8,52.15438104
reuters_change_optimisation_function_mutated0_MP_sgd,3,No,-,0.819999993,8,53.10795283
reuters_change_optimisation_function_mutated0_MP_sgd,4,No,-,0.819999993,8,52.69313908
reuters_change_optimisation_function_mutated0_MP_sgd,5,No,-,0.819999993,8,53.90791607
reuters_change_optimisation_function_mutated0_MP_sgd,6,No,-,0.819999993,8,52.80825996
reuters_change_optimisation_function_mutated0_MP_sgd,7,No,-,0.819999993,8,54.37905192
reuters_change_optimisation_function_mutated0_MP_sgd,8,No,-,0.819999993,8,52.58691573
reuters_change_optimisation_function_mutated0_MP_sgd,9,No,-,0.819999993,8,53.11508727
reuters_change_optimisation_function_mutated0_MP_sgd,10,No,-,0.819999993,8,49.78754687
reuters_change_optimisation_function_mutated0_MP_sgd,11,No,-,0.819999993,8,47.61267591
reuters_change_optimisation_function_mutated0_MP_sgd,12,No,-,0.819999993,8,46.94685197
reuters_change_optimisation_function_mutated0_MP_sgd,13,No,-,0.819999993,8,46.98943686
reuters_change_optimisation_function_mutated0_MP_sgd,14,No,-,0.819999993,8,47.25843287
reuters_change_optimisation_function_mutated0_MP_sgd,15,No,-,0.819999993,8,46.87591696
reuters_change_optimisation_function_mutated0_MP_sgd,16,No,-,0.819999993,8,46.11158419
reuters_change_optimisation_function_mutated0_MP_sgd,17,No,-,0.819999993,8,46.25822592
reuters_change_optimisation_function_mutated0_MP_sgd,18,No,-,0.819999993,8,46.72837496
reuters_change_optimisation_function_mutated0_MP_sgd,19,No,-,0.819999993,8,47.1576829
reuters_change_optimisation_function_mutated0_MP_sgd,20,No,-,0.819999993,8,46.50244212
reuters_change_optimisation_function_mutated0_MP_sgd,21,No,-,0.819999993,8,46.63117409
reuters_change_optimisation_function_mutated0_MP_sgd,22,No,-,0.819999993,8,46.80074286
reuters_change_optimisation_function_mutated0_MP_sgd,23,No,-,0.819999993,8,46.69974709
reuters_change_optimisation_function_mutated0_MP_sgd,24,No,-,0.819999993,8,46.54658103
reuters_change_optimisation_function_mutated0_MP_sgd,25,No,-,0.819999993,8,47.19935179
reuters_change_optimisation_function_mutated0_MP_sgd,26,No,-,0.819999993,8,47.07147479
reuters_change_optimisation_function_mutated0_MP_sgd,27,No,-,0.819999993,8,46.59317708
reuters_change_optimisation_function_mutated0_MP_sgd,28,No,-,0.819999993,8,46.96842384
reuters_change_optimisation_function_mutated0_MP_sgd,29,No,-,0.819999993,8,46.75528288
reuters_change_optimisation_function_mutated0_MP_sgd,30,No,-,0.819999993,8,46.97874999
reuters_change_optimisation_function_mutated0_MP_sgd,31,No,-,0.819999993,8,46.806391
reuters_change_optimisation_function_mutated0_MP_sgd,32,No,-,0.819999993,8,46.86603689
reuters_change_optimisation_function_mutated0_MP_sgd,33,No,-,0.819999993,8,46.83937192
reuters_change_optimisation_function_mutated0_MP_sgd,34,No,-,0.819999993,8,46.65188789
reuters_change_optimisation_function_mutated0_MP_sgd,35,No,-,0.819999993,8,46.65881181
reuters_change_optimisation_function_mutated0_MP_sgd,36,No,-,0.819999993,8,47.41798902
reuters_change_optimisation_function_mutated0_MP_sgd,37,No,-,0.819999993,8,46.47329497
reuters_change_optimisation_function_mutated0_MP_sgd,38,No,-,0.819999993,8,46.70375204
reuters_change_optimisation_function_mutated0_MP_sgd,39,No,-,0.819999993,8,47.11068392
reuters_change_optimisation_function_mutated0_MP_sgd,40,No,-,0.819999993,8,46.87909722
reuters_change_optimisation_function_mutated0_MP_sgd,41,No,-,0.819999993,8,46.97577
reuters_change_optimisation_function_mutated0_MP_sgd,42,No,-,0.819999993,8,46.55705214
reuters_change_optimisation_function_mutated0_MP_sgd,43,No,-,0.819999993,8,46.60096812
reuters_change_optimisation_function_mutated0_MP_sgd,44,No,-,0.819999993,8,46.99457693
reuters_change_optimisation_function_mutated0_MP_sgd,45,No,-,0.819999993,8,46.97408414
reuters_change_optimisation_function_mutated0_MP_sgd,46,No,-,0.819999993,8,47.06085086
reuters_change_optimisation_function_mutated0_MP_sgd,47,No,-,0.819999993,8,46.88615489
reuters_change_optimisation_function_mutated0_MP_sgd,48,No,-,0.819999993,8,45.01645279
reuters_change_optimisation_function_mutated0_MP_sgd,49,No,-,0.819999993,8,47.78127885
mnist_remove_activation_function_mutated0_MP_7,0,Not totally,0.093500003,0.256500006,8,166.7856727
mnist_remove_activation_function_mutated0_MP_7,1,Not totally,0.093500003,0.180500001,8,172.1052744
mnist_remove_activation_function_mutated0_MP_7,2,Not totally,0.093500003,0.227500007,8,161.7484648
mnist_remove_activation_function_mutated0_MP_7,3,Not totally,0.101499997,0.115999997,8,77.6853857
mnist_remove_activation_function_mutated0_MP_7,4,Yes,0.166500002,0.166500002,2,86.71960711
mnist_remove_activation_function_mutated0_MP_7,5,Yes,0.347000003,0.347000003,2,89.08221245
mnist_remove_activation_function_mutated0_MP_7,6,No,-,0.178499997,8,159.2238784
mnist_remove_activation_function_mutated0_MP_7,7,No,-,0.133000001,8,162.8554981
mnist_remove_activation_function_mutated0_MP_7,8,No,-,0.174500003,8,206.4751039
mnist_remove_activation_function_mutated0_MP_7,9,Not totally,0.093500003,0.104500003,8,72429.59306
mnist_remove_activation_function_mutated0_MP_7,10,Yes,0.114,0.114,2,89.68050504
mnist_remove_activation_function_mutated0_MP_7,11,No,-,0.101499997,6,38.37731552
mnist_remove_activation_function_mutated0_MP_7,12,Yes,0.264499992,0.264499992,1,93.13294005
mnist_remove_activation_function_mutated0_MP_7,13,Not totally,0.093500003,0.323000014,8,124.5078037
mnist_remove_activation_function_mutated0_MP_7,14,Yes,0.237499997,0.237499997,2,85.27659583
mnist_remove_activation_function_mutated0_MP_7,15,No,-,0.208000004,8,128.9191382
mnist_remove_activation_function_mutated0_MP_7,16,Yes,0.340000004,0.340000004,1,72.58224392
mnist_remove_activation_function_mutated0_MP_7,17,Yes,0.360500008,0.360500008,2,87.82399607
mnist_remove_activation_function_mutated0_MP_7,18,Yes,0.101499997,0.101499997,2,86.13329577
mnist_remove_activation_function_mutated0_MP_7,19,Not totally,0.093500003,0.288500011,8,140.7330856
mnist_remove_activation_function_mutated0_MP_7,20,No,-,0.289999992,8,206.4726505
mnist_remove_activation_function_mutated0_MP_7,21,No,-,0.101499997,6,43.90501904
mnist_remove_activation_function_mutated0_MP_7,22,Yes,0.123499997,0.123499997,2,111.5077744
mnist_remove_activation_function_mutated0_MP_7,23,No,-,0.240500003,8,164.0152242
mnist_remove_activation_function_mutated0_MP_7,24,Not totally,0.093500003,0.148499995,8,160.4276695
mnist_remove_activation_function_mutated0_MP_7,25,Yes,0.259499997,0.259499997,2,110.8837557
mnist_remove_activation_function_mutated0_MP_7,26,Yes,0.25150001,0.25150001,1,92.83815885
mnist_remove_activation_function_mutated0_MP_7,27,Not totally,0.093500003,0.109499998,8,152.2467606
mnist_remove_activation_function_mutated0_MP_7,28,No,-,0.352499992,8,182.6932449
mnist_remove_activation_function_mutated0_MP_7,29,Not totally,0.098999999,0.131500006,8,160.6178384
mnist_remove_activation_function_mutated0_MP_7,30,Not totally,0.093500003,0.211500004,8,202.3009818
mnist_remove_activation_function_mutated0_MP_7,31,No,-,0.101499997,6,43.71956921
mnist_remove_activation_function_mutated0_MP_7,32,No,-,0.191,8,199.8864427
mnist_remove_activation_function_mutated0_MP_7,33,Not totally,0.093500003,0.109499998,8,198.9462924
mnist_remove_activation_function_mutated0_MP_7,34,Yes,0.321500003,0.321500003,2,109.9574242
mnist_remove_activation_function_mutated0_MP_7,35,No,-,0.101499997,6,42.99682951
mnist_remove_activation_function_mutated0_MP_7,36,No,-,0.101499997,6,42.9140799
mnist_remove_activation_function_mutated0_MP_7,37,No,-,0.101499997,6,43.04643607
mnist_remove_activation_function_mutated0_MP_7,38,No,-,0.101499997,6,43.38038683
mnist_remove_activation_function_mutated0_MP_7,39,No,-,0.101499997,6,43.17254734
mnist_remove_activation_function_mutated0_MP_7,40,No,-,0.101499997,6,43.86359334
mnist_remove_activation_function_mutated0_MP_7,41,Yes,0.194999993,0.194999993,2,114.334554
mnist_remove_activation_function_mutated0_MP_7,42,Yes,0.207499996,0.207499996,2,129.8701868
mnist_remove_activation_function_mutated0_MP_7,43,Not totally,0.101499997,0.172999993,8,84.01036382
mnist_remove_activation_function_mutated0_MP_7,44,No,-,0.200000003,8,179.6883254
mnist_remove_activation_function_mutated0_MP_7,45,Yes,0.096500002,0.136500001,2,110.6539474
mnist_remove_activation_function_mutated0_MP_7,46,Not totally,0.093500003,0.102499999,8,159.9235339
mnist_remove_activation_function_mutated0_MP_7,47,Yes,0.192499995,0.192499995,2,109.9011576
mnist_remove_activation_function_mutated0_MP_7,48,Not totally,0.093500003,0.210999995,8,200.1167386
mnist_remove_activation_function_mutated0_MP_7,49,Not totally,0.093500003,0.269499987,8,186.0780251
origin_31880720,0,No,-,0.524999976,8,21.80442286
origin_31880720,1,No,-,0.524999976,8,21.76918983
origin_31880720,2,No,-,0.524999976,8,20.85439086
origin_31880720,3,No,-,0.524999976,8,22.83705115
origin_31880720,4,No,-,0.524999976,8,23.67944598
origin_31880720,5,No,-,0.524999976,8,30.73657012
origin_31880720,6,No,-,0.524999976,8,28.71782398
origin_31880720,7,No,-,0.524999976,8,25.5083251
origin_31880720,8,No,-,0.524999976,8,24.0994482
origin_31880720,9,No,-,0.524999976,8,26.28127718
origin_31880720,10,No,-,0.524999976,8,26.43104315
origin_31880720,11,No,-,0.524999976,8,30.01339531
origin_31880720,12,No,-,0.524999976,8,26.13587499
origin_31880720,13,No,-,0.524999976,8,24.18900704
origin_31880720,14,No,-,0.524999976,8,24.15632415
origin_31880720,15,No,-,0.524999976,8,24.33609486
origin_31880720,16,No,-,0.524999976,8,25.22482896
origin_31880720,17,No,-,0.524999976,8,31.28818083
origin_31880720,18,No,-,0.524999976,8,26.65554786
origin_31880720,19,No,-,0.524999976,8,27.38635397
origin_31880720,20,No,-,0.524999976,8,27.84021902
origin_31880720,21,No,-,0.524999976,8,25.25266004
origin_31880720,22,No,-,0.524999976,8,22.4720099
origin_31880720,23,No,-,0.524999976,8,21.48761201
origin_31880720,24,No,-,0.524999976,8,21.68633771
origin_31880720,25,No,-,0.524999976,8,22.688205
origin_31880720,26,No,-,0.524999976,8,22.06482816
origin_31880720,27,No,-,0.524999976,8,22.56596684
origin_31880720,28,No,-,0.524999976,8,23.18681216
origin_31880720,29,No,-,0.524999976,8,21.98504901
origin_31880720,30,No,-,0.524999976,8,21.76921201
origin_31880720,31,No,-,0.524999976,8,21.31247306
origin_31880720,32,No,-,0.524999976,8,21.84789395
origin_31880720,33,No,-,0.524999976,8,22.60338807
origin_31880720,34,No,-,0.524999976,8,21.6676271
origin_31880720,35,No,-,0.524999976,8,21.74069095
origin_31880720,36,No,-,0.524999976,8,21.40202808
origin_31880720,37,No,-,0.524999976,8,21.46931195
origin_31880720,38,No,-,0.524999976,8,22.93496013
origin_31880720,39,No,-,0.524999976,8,21.28708482
origin_31880720,40,No,-,0.524999976,8,21.60103917
origin_31880720,41,No,-,0.524999976,8,22.29026294
origin_31880720,42,No,-,0.524999976,8,21.56998825
origin_31880720,43,No,-,0.524999976,8,22.77605295
origin_31880720,44,No,-,0.524999976,8,22.31640816
origin_31880720,45,No,-,0.524999976,8,21.23219609
origin_31880720,46,No,-,0.524999976,8,21.97352815
origin_31880720,47,No,-,0.524999976,8,21.71048498
origin_31880720,48,No,-,0.524999976,8,22.14730906
origin_31880720,49,No,-,0.524999976,8,22.167485
origin_50306988,0,Yes,1,1,8,7.434026957
origin_50306988,1,Yes,1,1,8,7.195366859
origin_50306988,2,Yes,1,1,8,7.127786875
origin_50306988,3,Yes,1,1,8,7.019261122
origin_50306988,4,Yes,1,1,1,1.07199192
origin_50306988,5,Yes,1,1,8,7.011740208
origin_50306988,6,Yes,1,1,8,7.042582035
origin_50306988,7,Yes,1,1,8,7.035546064
origin_50306988,8,Yes,1,1,8,7.247270107
origin_50306988,9,Yes,1,1,8,6.826229095
origin_50306988,10,Yes,1,1,8,6.940889835
origin_50306988,11,Yes,1,1,8,7.051438093
origin_50306988,12,Yes,1,1,1,1.046310902
origin_50306988,13,Yes,1,1,8,6.933761835
origin_50306988,14,Yes,1,1,1,1.06634593
origin_50306988,15,Yes,1,1,8,7.055964231
origin_50306988,16,Yes,1,1,1,1.039984941
origin_50306988,17,Yes,1,1,8,6.880047798
origin_50306988,18,Yes,1,1,8,6.912090063
origin_50306988,19,Yes,1,1,8,6.949850798
origin_50306988,20,Yes,1,1,8,7.047043085
origin_50306988,21,Yes,1,1,8,7.083615065
origin_50306988,22,Yes,1,1,8,7.043204308
origin_50306988,23,Yes,1,1,8,7.021484137
origin_50306988,24,Yes,1,1,8,7.140125036
origin_50306988,25,Yes,1,1,8,7.886041164
origin_50306988,26,Yes,1,1,8,7.218859911
origin_50306988,27,Yes,1,1,8,7.002429962
origin_50306988,28,Yes,1,1,1,1.040697813
origin_50306988,29,Yes,1,1,8,6.79895997
origin_50306988,30,Yes,1,1,8,6.841026068
origin_50306988,31,Yes,1,1,8,8.32914114
origin_50306988,32,Yes,1,1,8,8.57076478
origin_50306988,33,Yes,1,1,8,8.886189699
origin_50306988,34,Yes,1,1,8,7.61524868
origin_50306988,35,Yes,1,1,8,8.444660187
origin_50306988,36,Yes,1,1,8,7.5035429
origin_50306988,37,Yes,1,1,8,8.563323736
origin_50306988,38,Yes,1,1,1,1.391273975
origin_50306988,39,Yes,1,1,8,9.33785224
origin_50306988,40,Yes,1,1,8,10.82167411
origin_50306988,41,Yes,1,1,8,9.799400806
origin_50306988,42,Yes,1,1,8,10.02639699
origin_50306988,43,Yes,1,1,8,8.857498169
origin_50306988,44,Yes,1,1,8,8.891453743
origin_50306988,45,Yes,1,1,8,8.065863132
origin_50306988,46,Yes,1,1,8,8.645584822
origin_50306988,47,Yes,1,1,8,7.8310709
origin_50306988,48,Yes,1,1,8,7.554847002
origin_50306988,49,Yes,1,1,1,1.115147114
reuters_remove_activation_function_mutated0_MP_2,0,No,-,0.122222222,8,120.4165192
reuters_remove_activation_function_mutated0_MP_2,1,No,-,0.122222222,8,124.004905
reuters_remove_activation_function_mutated0_MP_2,2,No,-,0.122222222,8,123.0093718
reuters_remove_activation_function_mutated0_MP_2,3,No,-,0.122222222,8,122.944417
reuters_remove_activation_function_mutated0_MP_2,4,No,-,0.122222222,8,124.2928588
reuters_remove_activation_function_mutated0_MP_2,5,No,-,0.122222222,8,123.141012
reuters_remove_activation_function_mutated0_MP_2,6,No,-,0.122222222,8,124.168149
reuters_remove_activation_function_mutated0_MP_2,7,No,-,0.122222222,8,123.6098111
reuters_remove_activation_function_mutated0_MP_2,8,No,-,0.122222222,8,125.0887001
reuters_remove_activation_function_mutated0_MP_2,9,No,-,0.122222222,8,127.9907939
reuters_remove_activation_function_mutated0_MP_2,10,No,-,0.122222222,8,131.9687531
reuters_remove_activation_function_mutated0_MP_2,11,No,-,0.122222222,8,140.3953252
reuters_remove_activation_function_mutated0_MP_2,12,No,-,0.122222222,8,150.164808
reuters_remove_activation_function_mutated0_MP_2,13,No,-,0.122222222,8,127.2677193
reuters_remove_activation_function_mutated0_MP_2,14,No,-,0.122222222,8,125.8549671
reuters_remove_activation_function_mutated0_MP_2,15,No,-,0.122222222,8,123.9161389
reuters_remove_activation_function_mutated0_MP_2,16,No,-,0.122222222,8,125.456176
reuters_remove_activation_function_mutated0_MP_2,17,No,-,0.122222222,8,125.8962228
reuters_remove_activation_function_mutated0_MP_2,18,No,-,0.122222222,8,125.5757129
reuters_remove_activation_function_mutated0_MP_2,19,No,-,0.122222222,8,160.085603
reuters_remove_activation_function_mutated0_MP_2,20,No,-,0.122222222,8,144.341445
reuters_remove_activation_function_mutated0_MP_2,21,No,-,0.122222222,8,159.7304289
reuters_remove_activation_function_mutated0_MP_2,22,No,-,0.122222222,8,196.7600129
reuters_remove_activation_function_mutated0_MP_2,23,No,-,0.122222222,8,177.5370259
reuters_remove_activation_function_mutated0_MP_2,24,No,-,0.122222222,8,173.0466559
reuters_remove_activation_function_mutated0_MP_2,25,No,-,0.122222222,8,183.8595741
reuters_remove_activation_function_mutated0_MP_2,26,No,-,0.122222222,8,203.0413928
reuters_remove_activation_function_mutated0_MP_2,27,No,-,0.122222222,8,188.7759781
reuters_remove_activation_function_mutated0_MP_2,28,No,-,0.122222222,8,144.371556
reuters_remove_activation_function_mutated0_MP_2,29,No,-,0.122222222,8,150.9515231
reuters_remove_activation_function_mutated0_MP_2,30,No,-,0.122222222,8,153.122638
reuters_remove_activation_function_mutated0_MP_2,31,No,-,0.122222222,8,153.112437
reuters_remove_activation_function_mutated0_MP_2,32,No,-,0.122222222,8,143.1124501
reuters_remove_activation_function_mutated0_MP_2,33,No,-,0.122222222,8,223.1253111
reuters_remove_activation_function_mutated0_MP_2,34,No,-,0.122222222,8,241.9604816
reuters_remove_activation_function_mutated0_MP_2,35,No,-,0.122222222,8,225.6229582
reuters_remove_activation_function_mutated0_MP_2,36,No,-,0.122222222,8,234.6127548
reuters_remove_activation_function_mutated0_MP_2,37,No,-,0.122222222,8,217.5190027
reuters_remove_activation_function_mutated0_MP_2,38,No,-,0.122222222,8,256.6837192
reuters_remove_activation_function_mutated0_MP_2,39,No,-,0.122222222,8,288.625457
reuters_remove_activation_function_mutated0_MP_2,40,No,-,0.122222222,8,276.5732079
reuters_remove_activation_function_mutated0_MP_2,41,No,-,0.122222222,8,284.950408
reuters_remove_activation_function_mutated0_MP_2,42,No,-,0.122222222,8,291.1977589
reuters_remove_activation_function_mutated0_MP_2,43,No,-,0.122222222,8,284.6355038
reuters_remove_activation_function_mutated0_MP_2,44,No,-,0.122222222,8,256.4535191
reuters_remove_activation_function_mutated0_MP_2,45,No,-,0.122222222,8,268.7671351
reuters_remove_activation_function_mutated0_MP_2,46,No,-,0.122222222,8,291.8814781
reuters_remove_activation_function_mutated0_MP_2,47,No,-,0.122222222,8,293.4374411
reuters_remove_activation_function_mutated0_MP_2,48,No,-,0.122222222,8,273.5949712
reuters_remove_activation_function_mutated0_MP_2,49,No,-,0.122222222,8,286.85076
reuters_change_activation_function_mutated0_MP_softsign_2,0,No,-,0.233333334,8,116.1203609
reuters_change_activation_function_mutated0_MP_softsign_2,1,No,-,0.233333334,8,118.9303091
reuters_change_activation_function_mutated0_MP_softsign_2,2,No,-,0.233333334,8,118.3890529
reuters_change_activation_function_mutated0_MP_softsign_2,3,No,-,0.233333334,8,117.9250166
reuters_change_activation_function_mutated0_MP_softsign_2,4,No,-,0.233333334,8,117.7635338
reuters_change_activation_function_mutated0_MP_softsign_2,5,No,-,0.233333334,8,117.8615189
reuters_change_activation_function_mutated0_MP_softsign_2,6,No,-,0.233333334,8,118.321547
reuters_change_activation_function_mutated0_MP_softsign_2,7,No,-,0.233333334,8,117.7679551
reuters_change_activation_function_mutated0_MP_softsign_2,8,No,-,0.233333334,8,118.1328788
reuters_change_activation_function_mutated0_MP_softsign_2,9,No,-,0.233333334,8,118.2314401
reuters_change_activation_function_mutated0_MP_softsign_2,10,No,-,0.233333334,8,118.2833629
reuters_change_activation_function_mutated0_MP_softsign_2,11,No,-,0.233333334,8,118.9046969
reuters_change_activation_function_mutated0_MP_softsign_2,12,No,-,0.233333334,8,118.5164349
reuters_change_activation_function_mutated0_MP_softsign_2,13,No,-,0.233333334,8,118.7008731
reuters_change_activation_function_mutated0_MP_softsign_2,14,No,-,0.233333334,8,118.2471352
reuters_change_activation_function_mutated0_MP_softsign_2,15,No,-,0.233333334,8,119.242121
reuters_change_activation_function_mutated0_MP_softsign_2,16,No,-,0.233333334,8,118.0184116
reuters_change_activation_function_mutated0_MP_softsign_2,17,No,-,0.233333334,8,119.2675278
reuters_change_activation_function_mutated0_MP_softsign_2,18,No,-,0.233333334,8,118.8572717
reuters_change_activation_function_mutated0_MP_softsign_2,19,No,-,0.233333334,8,117.9794209
reuters_change_activation_function_mutated0_MP_softsign_2,20,No,-,0.233333334,8,118.6430149
reuters_change_activation_function_mutated0_MP_softsign_2,21,No,-,0.233333334,8,118.3741271
reuters_change_activation_function_mutated0_MP_softsign_2,22,No,-,0.233333334,8,118.5451758
reuters_change_activation_function_mutated0_MP_softsign_2,23,No,-,0.233333334,8,117.8269589
reuters_change_activation_function_mutated0_MP_softsign_2,24,No,-,0.233333334,8,119.3854289
reuters_change_activation_function_mutated0_MP_softsign_2,25,No,-,0.233333334,8,118.6371858
reuters_change_activation_function_mutated0_MP_softsign_2,26,No,-,0.233333334,8,118.6261461
reuters_change_activation_function_mutated0_MP_softsign_2,27,No,-,0.233333334,8,119.031976
reuters_change_activation_function_mutated0_MP_softsign_2,28,No,-,0.233333334,8,118.0687821
reuters_change_activation_function_mutated0_MP_softsign_2,29,No,-,0.233333334,8,141.8155472
reuters_change_activation_function_mutated0_MP_softsign_2,30,No,-,0.233333334,8,122.3091042
reuters_change_activation_function_mutated0_MP_softsign_2,31,No,-,0.233333334,8,120.95011
reuters_change_activation_function_mutated0_MP_softsign_2,32,No,-,0.233333334,8,119.6594629
reuters_change_activation_function_mutated0_MP_softsign_2,33,No,-,0.233333334,8,117.6405439
reuters_change_activation_function_mutated0_MP_softsign_2,34,No,-,0.233333334,8,117.6198428
reuters_change_activation_function_mutated0_MP_softsign_2,35,No,-,0.233333334,8,118.3759043
reuters_change_activation_function_mutated0_MP_softsign_2,36,No,-,0.233333334,8,117.7611341
reuters_change_activation_function_mutated0_MP_softsign_2,37,No,-,0.233333334,8,118.3935411
reuters_change_activation_function_mutated0_MP_softsign_2,38,No,-,0.233333334,8,118.4879272
reuters_change_activation_function_mutated0_MP_softsign_2,39,No,-,0.233333334,8,118.7368209
reuters_change_activation_function_mutated0_MP_softsign_2,40,No,-,0.233333334,8,118.909344
reuters_change_activation_function_mutated0_MP_softsign_2,41,No,-,0.233333334,8,118.675992
reuters_change_activation_function_mutated0_MP_softsign_2,42,No,-,0.233333334,8,118.0790741
reuters_change_activation_function_mutated0_MP_softsign_2,43,No,-,0.233333334,8,118.858866
reuters_change_activation_function_mutated0_MP_softsign_2,44,No,-,0.233333334,8,118.3813839
reuters_change_activation_function_mutated0_MP_softsign_2,45,No,-,0.233333334,8,118.1774237
reuters_change_activation_function_mutated0_MP_softsign_2,46,No,-,0.233333334,8,118.3465421
reuters_change_activation_function_mutated0_MP_softsign_2,47,No,-,0.233333334,8,117.8749852
reuters_change_activation_function_mutated0_MP_softsign_2,48,No,-,0.233333334,8,117.6002908
